Round,Allotted Institute,Course,Allotted Quota,Allotted Category,Opening_Rank,Closing_Rank,Allotted_Count
Mop Up,"BAHIRAMJEE JIJIBHAI
MEDICAL COLLGE, PUNE",MBBS,All India,OBC,7701,11234,4
Mop Up,"BAHIRAMJEE JIJIBHAI
MEDICAL COLLGE, PUNE",MBBS,All India,Open,3432,4631,2
Mop Up,"BAHIRAMJEE JIJIBHAI
MEDICAL COLLGE, PUNE",MBBS,All India,Open PwD,389848,389848,1
Mop Up,"BANKURA SAMMILANI MED
COLL,BANKURA",MBBS,All India,EWS,14997,14997,1
Mop Up,"BANKURA SAMMILANI MED
COLL,BANKURA",MBBS,All India,OBC,15855,15855,1
Mop Up,"BANKURA SAMMILANI MED
COLL,BANKURA",MBBS,All India,Open PwD,713213,713213,1
Mop Up,"BANKURA SAMMILANI MED
COLL,BANKURA",MBBS,All India,SC,89977,89977,1
Mop Up,"BELGAUM INST. OF MEDICAL
SCI., BELGAUM",MBBS,All India,OBC,17962,17962,1
Mop Up,"BELGAUM INST. OF MEDICAL
SCI., BELGAUM",MBBS,All India,Open,12189,14787,2
Mop Up,"BELGAUM INST. OF MEDICAL
SCI., BELGAUM",MBBS,All India,Open PwD,487098,487098,1
Mop Up,"BHAARATH MEDICAL
COLLEGE AND HOSPITAL",MBBS,Deemed/Paid Seats Quota,Open,99136,908484,120
Mop Up,"BIDAR INSTITUTE OF MEDICAL
SCI., BIDAR",MBBS,All India,Open,16519,17253,3
Mop Up,"BIDAR INSTITUTE OF MEDICAL
SCI., BIDAR",MBBS,All India,SC,94432,94432,1
Mop Up,"BIDAR INSTITUTE OF MEDICAL
SCI., BIDAR",MBBS,All India,SC PwD,756378,756378,1
Mop Up,"BIDAR INSTITUTE OF MEDICAL
SCI., BIDAR",MBBS,All India,ST,107464,107464,1
Mop Up,"BPS Govt. Med. College, Sonepat",MBBS,All India,EWS,16352,16522,2
Mop Up,"BPS Govt. Med. College, Sonepat",MBBS,All India,OBC,17416,17580,3
Mop Up,"BPS Govt. Med. College, Sonepat",MBBS,All India,Open,11566,11684,2
Mop Up,"BPS Govt. Med. College, Sonepat",MBBS,All India,SC,89250,89879,2
